,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTN,BWP,BYR,BZD,CAD,CDF,CHF,CLP,CNY,COP,CRC,CUC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ETB,EUR,FJD,FKP,GBP,GEL,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,INR,IQD,IRR,ISK,JMD,JOD,JPY,KES,KGS,KHR,KMF,KPW,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRO,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,STD,SVC,SYP,SZL,THB,TND,TOP,TRY,TTD,TWD,TZS,UAH,UGX,USD,UYU,VND,VUV,WST,XAF,XCD,XOF,XPF,YER,ZAR,ZMK,log_AED,log_AFN,log_ALL,log_AMD,log_ANG,log_AOA,log_ARS,log_AUD,log_AWG,log_AZN,log_BAM,log_BBD,log_BDT,log_BGN,log_BHD,log_BIF,log_BMD,log_BND,log_BOB,log_BRL,log_BSD,log_BTN,log_BWP,log_BYR,log_BZD,log_CAD,log_CDF,log_CHF,log_CLP,log_CNY,log_COP,log_CRC,log_CUC,log_CUP,log_CVE,log_CZK,log_DJF,log_DKK,log_DOP,log_DZD,log_EGP,log_ETB,log_EUR,log_FJD,log_FKP,log_GBP,log_GEL,log_GHS,log_GIP,log_GMD,log_GNF,log_GTQ,log_GYD,log_HKD,log_HNL,log_HRK,log_HTG,log_HUF,log_IDR,log_ILS,log_INR,log_IQD,log_IRR,log_ISK,log_JMD,log_JOD,log_JPY,log_KES,log_KGS,log_KHR,log_KMF,log_KPW,log_KRW,log_KWD,log_KYD,log_KZT,log_LAK,log_LBP,log_LKR,log_LRD,log_LSL,log_LYD,log_MAD,log_MDL,log_MGA,log_MKD,log_MMK,log_MNT,log_MOP,log_MRO,log_MUR,log_MVR,log_MWK,log_MXN,log_MYR,log_MZN,log_NAD,log_NGN,log_NIO,log_NOK,log_NPR,log_NZD,log_OMR,log_PAB,log_PEN,log_PGK,log_PHP,log_PKR,log_PLN,log_PYG,log_QAR,log_RON,log_RSD,log_RUB,log_RWF,log_SAR,log_SBD,log_SCR,log_SDG,log_SEK,log_SGD,log_SHP,log_SLL,log_SOS,log_SRD,log_STD,log_SVC,log_SYP,log_SZL,log_THB,log_TND,log_TOP,log_TRY,log_TTD,log_TWD,log_TZS,log_UAH,log_UGX,log_USD,log_UYU,log_VND,log_VUV,log_WST,log_XAF,log_XCD,log_XOF,log_XPF,log_YER,log_ZAR,log_ZMK,log_return_AED,log_return_AFN,log_return_ALL,log_return_AMD,log_return_ANG,log_return_AOA,log_return_ARS,log_return_AUD,log_return_AWG,log_return_AZN,log_return_BAM,log_return_BBD,log_return_BDT,log_return_BGN,log_return_BHD,log_return_BIF,log_return_BMD,log_return_BND,log_return_BOB,log_return_BRL,log_return_BSD,log_return_BTN,log_return_BWP,log_return_BYR,log_return_BZD,log_return_CAD,log_return_CDF,log_return_CHF,log_return_CLP,log_return_CNY,log_return_COP,log_return_CRC,log_return_CUC,log_return_CUP,log_return_CVE,log_return_CZK,log_return_DJF,log_return_DKK,log_return_DOP,log_return_DZD,log_return_EGP,log_return_ETB,log_return_EUR,log_return_FJD,log_return_FKP,log_return_GBP,log_return_GEL,log_return_GHS,log_return_GIP,log_return_GMD,log_return_GNF,log_return_GTQ,log_return_GYD,log_return_HKD,log_return_HNL,log_return_HRK,log_return_HTG,log_return_HUF,log_return_IDR,log_return_ILS,log_return_INR,log_return_IQD,log_return_IRR,log_return_ISK,log_return_JMD,log_return_JOD,log_return_JPY,log_return_KES,log_return_KGS,log_return_KHR,log_return_KMF,log_return_KPW,log_return_KRW,log_return_KWD,log_return_KYD,log_return_KZT,log_return_LAK,log_return_LBP,log_return_LKR,log_return_LRD,log_return_LSL,log_return_LYD,log_return_MAD,log_return_MDL,log_return_MGA,log_return_MKD,log_return_MMK,log_return_MNT,log_return_MOP,log_return_MRO,log_return_MUR,log_return_MVR,log_return_MWK,log_return_MXN,log_return_MYR,log_return_MZN,log_return_NAD,log_return_NGN,log_return_NIO,log_return_NOK,log_return_NPR,log_return_NZD,log_return_OMR,log_return_PAB,log_return_PEN,log_return_PGK,log_return_PHP,log_return_PKR,log_return_PLN,log_return_PYG,log_return_QAR,log_return_RON,log_return_RSD,log_return_RUB,log_return_RWF,log_return_SAR,log_return_SBD,log_return_SCR,log_return_SDG,log_return_SEK,log_return_SGD,log_return_SHP,log_return_SLL,log_return_SOS,log_return_SRD,log_return_STD,log_return_SVC,log_return_SYP,log_return_SZL,log_return_THB,log_return_TND,log_return_TOP,log_return_TRY,log_return_TTD,log_return_TWD,log_return_TZS,log_return_UAH,log_return_UGX,log_return_USD,log_return_UYU,log_return_VND,log_return_VUV,log_return_WST,log_return_XAF,log_return_XCD,log_return_XOF,log_return_XPF,log_return_YER,log_return_ZAR,log_return_ZMK
AED,1.0,0.07837584040843548,-0.3414725117159558,0.48217867148546545,0.9966257867546631,0.537528760901879,0.45522102244048396,0.639771150944786,0.9993101380814241,0.9904580602607116,-0.06328292946316486,0.9979198003007864,0.5422794856092119,-0.15056805711084356,0.9988596034117235,0.5404643892375653,0.9999891647724762,0.7931386249199683,0.9971134925265995,0.5564642195369545,0.9981311230260018,0.7472905179470255,0.5672810516821498,0.9999891671703186,0.9973770566927797,0.7400348010524846,0.5583685606316419,-0.11774112491400611,0.3710897539144924,0.6621453897786134,0.12988672875055307,-0.022711281646204853,0.9999891647724762,0.9999891672200458,-0.06609139222570762,0.058311887363515,0.9981727648919587,0.2809520098515731,0.8090385447922205,0.644239579588567,0.4421113837110837,0.472465486497003,,0.8112186818493846,0.01801988344288139,-0.03923578464597926,0.009699912149163572,0.0062663210522038645,0.018018905799739797,0.5879060847005863,0.3089065419625176,0.9768491245571355,0.9947600525014871,0.9956479576879396,0.9233775904855006,0.11118626988730164,0.3532440892072086,-0.3291363308672362,0.7231565554241332,0.5323378284562543,0.7490214139226408,0.14127882306602618,0.9963696567977144,0.15730561601318183,0.9664935056755105,0.9999133580157699,0.3453079444692769,0.4663982986703074,0.8268735945160967,0.9190579049085067,-0.0006223788720048173,0.9999055999973532,0.42750059698645143,0.9927773487034453,0.9974572678841498,0.6374855543750189,0.3545913786930218,0.3889053945512689,-0.29665381298403576,0.6524741683648354,0.4769547792939608,0.7574368780374708,-0.09632036608008097,0.33028499975998366,0.6021883098935517,-0.1457139236412559,0.06745620896498773,0.6283098929430508,0.9942333845780871,0.7612920078470039,0.8537860131737812,0.9964765991038309,0.40153834356668106,0.3886296632955846,-0.06450077410881294,0.9933586525625198,0.47651902836685517,0.42732461040368414,0.9569073091215494,0.31465645569028267,0.7470222594814742,0.5007248949011369,0.9995802187330358,0.9983241649983463,0.7294248279252123,0.7531984958668738,0.622207324594325,0.42875007602326654,-0.46342734495298166,0.7831804089888179,0.9994613540328873,0.6175478455330338,-0.08761185536374888,0.42341674849574823,0.622189553301982,0.9998336931918805,0.793522539400196,0.8096145402722917,0.3763209911026139,0.019300852111317407,0.8062203989181965,-0.25126342406610547,0.3884068301953086,0.9747162750091953,0.43510830803539285,0.9999891671703169,0.9823675791002398,0.39747162793203533,0.4703085937941826,0.3014705384596768,0.0909016551951294,0.9186811907488501,0.48056250391821176,0.9976190248908929,0.41651915439650444,0.7652553693059242,0.4232242552835896,0.7648973090437328,0.9935886392343707,0.6869956156482934,0.7649910293727352,0.8495017309856837,0.8211066708279103,-0.054571365841105626,0.9999748968758196,0.07365575044558899,-0.036323771430612876,0.9140007028751733,0.4696427186524584,0.9999891638159026,0.9996383166681346,0.05846497779506174,-0.3454394207593932,0.5057602687095869,0.9955366129697902,0.5436915281529782,0.40454240313342116,0.6352567234964915,0.9989237812131787,0.9909010568966394,-0.0627448307869456,0.997520741963859,0.5216109836873498,-0.1511712433961018,0.9985474436225591,0.5353480172199799,0.9996362120030439,0.7969017224609029,0.9966802351099067,0.5573311412067761,0.9977395177637376,0.745760696133744,0.5571281892866096,0.9996361727661672,0.996580977299806,0.7394049524610126,0.5582178833543447,-0.12645432846139054,0.3578706648354784,0.6562935396450166,0.13679035262738484,-0.02118185769160531,0.9996362120030439,0.9996361728362273,-0.06453378143715606,0.05756587757724588,0.9979255629626924,0.2815564618701255,0.8117157144584402,0.6524691969054698,0.4156906466012827,0.46649487255215183,,0.8112677256576755,0.020833738223898616,-0.03749625425269789,0.21291742743754324,-0.0033454566530442364,0.020832721432713187,0.5839469943887297,0.6194676269510186,0.9752733976520434,0.9939340418171269,0.9961710869345961,0.9310918514337105,0.11173631841978456,0.3475239093395545,-0.3277092839100025,0.7251760293857719,0.5372579646547411,0.7475801222648232,0.2764198725939089,0.9963936176357641,0.16117236160416268,0.9678084019901432,0.9995358997760543,0.3258405421174525,0.4884702898667902,0.8346324127724726,0.8827459525071778,0.02028709487417295,0.9995603382761253,0.13381135744923314,0.9928402367713937,0.9970775732831696,0.6366786044753184,0.3016023629211852,0.41894319842206484,-0.2958067320653074,0.649682855864464,0.4680388652875348,0.7701213447909862,-0.09842863930313847,0.33361014123654853,0.2347563301758936,-0.14645238494775822,0.09769933923236275,0.6128864771028985,0.9947097598196659,0.7631946956370684,0.8526335953630405,0.9964818383744038,0.3755095164036458,0.3727432209234948,0.013975101786654572,0.9944813684189839,0.46556372843155586,0.43003125704175205,0.956718382080941,0.3114432166889645,0.7454976969877634,0.49297191261157275,0.9990215042795286,0.997916921330021,0.7379802435133602,0.7589391877735001,0.6169385249730425,0.391508969428281,-0.46152695691297313,0.7873383865915097,0.9992532746193696,0.6176080027817682,-0.08808558572999751,0.47879754079543024,0.6180635584141607,0.9996718295862267,0.33926610620671194,0.8129865456413748,0.19566976340114178,0.02060467444859899,0.8096932008546343,-0.2585023407496376,0.3423914933349174,0.9753060007712943,0.3909047252430129,0.9996361727667875,0.9812527142625368,0.3989958391259612,0.4598697366208781,0.3066567328153183,0.24033108713862797,0.9191596910674652,0.4229301321509984,0.9973261421449857,0.42028770750038236,0.7707896612356971,0.3873274517101649,0.7679601605943324,0.9954917159421239,0.6895255330840535,0.7683145085764874,0.8499436906095512,0.8205769792745473,-0.054065812068983574,0.9996181116089531,0.0645814398601535,-0.003516582636601132,0.8737119656166967,0.45850263139857095,0.9996361797385456,-0.015865826732141774,0.0011369150759532537,-0.012192638459892996,-0.003352820738137221,-0.011846788578477608,-0.017324539510678874,0.0003755822437589077,-0.014419900182663696,-0.015465418218694512,0.07249001870708895,-0.06356746763096417,-0.011391732108353626,-0.02663225957079697,-0.15873796389876343,-0.049710885608303286,0.002106710105556056,-0.014283901752200562,-0.04652080789173731,-0.011541607901183526,-0.027039816304578676,-0.012475921226050766,-0.039283275865902106,-0.0624238599988361,-0.014286470393371062,-0.01054973436561865,-0.032332635411349224,-0.015005503057899773,0.0021205094565893436,-0.05042368067854718,-0.05459873770591141,-0.07018507189089493,0.020024027195385687,-0.014283901752200562,-0.014286580634157657,-0.04697391307986136,-0.009028114705021344,-0.011130062533966461,-0.0027037380127134625,-0.02633597707430683,-0.04651543193136018,-0.0004004386908317711,0.007649280741742689,,-0.04183786439881204,-0.031568664480835215,0.000809689461143655,0.00031437223637261803,-0.07707873068924267,-0.03156878672754851,-0.056618454798609615,-0.002415785274705379,-0.015408827376467513,-0.00998151010173095,-0.012773269792802546,-0.012369565571597425,0.004717528126495134,-0.04342324293421205,0.009665931932466246,-0.07110277787374904,-0.02650252136976692,-0.05482050475820703,-0.00302292295704297,-0.012159849152652218,-0.05334099296963405,-0.010351592464227222,-0.01577179797306994,0.03514115949247216,-0.005826769152872284,-0.016162530047418192,8.336436798241731e-05,0.0002639469432814201,-0.019375317439022877,-0.006651287802276154,-0.022930474994028276,-0.008968650664027232,-0.004335086989606822,-0.04725155827289542,0.0002957211196780626,0.005659240324443796,-0.008826296707294628,-0.051709753901822815,-0.013199789541652249,-0.025480201618870563,-0.03346119212067602,0.0013197665664939886,-0.09999035215488589,0.004372897232031521,-0.055115760826739114,-0.010701203618694597,-0.15056627382086143,-0.006447847442706777,-0.012263136001237547,-0.012712744873352924,0.03393295845030783,-0.001012124396901856,-0.01310786678375465,-0.017200930684499998,-0.006582837866125255,-0.009729351529155437,-0.08697235391494813,-0.03841753098582236,-0.03218901849784393,-0.05273033300080318,-0.011843472934865394,-0.0443370843598945,-0.003777460474124105,-0.007534718954222806,-0.0017889969707732235,0.020715373896207676,-0.02812947956231117,-0.01389407791463017,0.11781646211505835,-0.1180909009314067,0.008466929748856728,-0.0021775907839971533,-0.010526794134593545,-0.00218421103239658,-0.0012616987424179482,0.0018983007812604221,0.01656112897653983,0.006227305804234557,-0.001500269953498273,-0.014559753004711077,-0.009345073287503301,-0.034567346296559824,-0.014286470219757626,-0.015634813893685744,-0.008559249492901475,-0.03628095977434249,-0.07582541319137563,-0.0008094737756304322,-0.03137991117101537,0.0020880749000573456,-0.010461041550205033,-0.10822126559472012,-0.01036680047569013,-0.0227999227481437,-0.02624617376975594,0.05869233257587127,-0.0278432859854963,-0.037097321502856925,-0.09754807658946575,-0.026328323701113043,-0.06413742569705577,-0.014620478990314946,-0.011601176027228556,-0.0029017557878861914,0.0002822640647580435,-0.3962428096070366,-0.014286396802530521
AFN,0.07837584040843548,1.0,0.7969234448439544,0.5931190294627796,0.09346307519310923,-0.6900634838316845,-0.754595418137832,-0.4872340305204748,0.07662947161892202,0.06411465755224294,0.058220158697818936,0.07775717286655137,-0.6712939739051323,0.08787489403666388,0.08129386770237368,-0.6806358364724526,0.07780196794603962,0.44546269105378866,0.052743423017715285,-0.25396921033535536,0.07846357621111756,-0.48250239257704763,-0.604602054995896,0.07780255563867211,0.09224398547063171,-0.44519232851461893,-0.7264185759163566,0.8083665026736517,-0.6739298758360701,-0.5501340432625894,0.1809638133144155,0.793638268842786,0.07780196794603962,0.07780256393986343,0.08551096396534123,-0.5616965908074478,0.07366209316978513,-0.47531769335165835,-0.3541797504025526,0.621942734418935,-0.733231552410932,-0.5232627727716374,,-0.36534348957991,0.13276269307901153,0.14662898391717624,0.018396313007523604,-0.7296751175020751,0.13276027303962246,-0.6869769103920442,0.14219058290641232,0.09800117877415791,0.1032415690818678,0.10038763422269359,-0.1434897246774947,-0.02579254906546068,-0.2819803575402402,-0.6027933789386014,-0.5030256414068005,-0.5327429931104379,-0.4812953300637259,0.3175557432928326,0.11571013736055905,-0.16100311291737576,-0.10227960575435029,0.07908996117685384,-0.8128453548846544,-0.37992615808168734,-0.05664075819435694,0.15595421844433197,0.024131476498442102,0.07786087519359929,-0.5811900680085865,-0.0031778758807976164,0.08054524704159814,-0.371155460968297,-0.8176317604604766,-0.7134860058691539,-0.18737668304962485,-0.6380928720182857,-0.5118053815849032,-0.24315359216083304,0.13749033500222183,0.682163317543925,-0.48705486492966255,0.20488207528100028,-0.5720026938455178,-0.4574734113103845,0.10032068620146262,0.22840295420044804,-0.2357172775371093,0.0819207173656945,-0.8142944085406292,0.230782867501911,-0.00024915415103692176,0.06352205600808497,-0.5033668899682671,-0.7604868037058928,-0.14256456603195766,-0.6879555917457788,-0.48280675965542436,-0.5977734583000784,0.08520605017894582,0.0781825318369848,0.39161898749466456,-0.496205004656598,-0.590379310031975,-0.6170827256910367,0.6616923423309559,-0.43816741485842037,0.07252186148452043,-0.4881854259724312,0.5275380776023786,-0.3947893404163166,-0.6495263689662174,0.080426654039949,-0.19508543871006825,-0.09962080835187238,-0.5862225896891587,-0.536398790382104,0.4357161797553343,0.674862224500614,-0.681303395024636,0.1900326449223011,-0.5090605419436387,0.0778025556290764,0.057063784467856996,-0.42744751593727254,-0.5183109224375917,-0.174645131278672,0.005664478553227804,-0.14398657287170735,-0.7673022574767634,0.07732238737220504,-0.6580923532031835,-0.5182654291980447,-0.7113901842205752,-0.19672591379560528,0.0544121167372684,0.11654712737924373,-0.48879655246570103,-0.2597199588821849,-0.36705545919077487,0.0504371096001091,0.07746567979977817,-0.008272260179001158,0.010982309998889142,0.15721261798836966,-0.520694732217592,0.07780267463221993,0.07645196493916535,0.9972012173933333,0.7861620422458852,0.5788124404148138,0.09047623498059502,-0.6621474231766553,-0.8145773888738707,-0.4893631619528391,0.07474635498916858,0.06302377282996872,0.05784622408640383,0.07579925392073295,-0.6768597044708005,0.08773205670923866,0.07925171318446626,-0.675618971527355,0.07590514589811616,0.4378595868069239,0.05123937966019399,-0.25425031510160795,0.07652203747567278,-0.4851810697540285,-0.6061204436789015,0.07590566881400942,0.0898013225384504,-0.4417656329132734,-0.7194838579074532,0.8072075592552291,-0.6778258870616268,-0.5524941786541783,0.17320185661111998,0.7971753813607872,0.07590514589811616,0.07590567712967078,0.08516951644479562,-0.5608565085741064,0.07192515792098428,-0.4767016211756826,-0.34771740177385335,0.6142165777506366,-0.7488989616687338,-0.5498870493460147,,-0.36536556780271306,0.1280347379074086,0.14506629248651395,0.13390699581159862,-0.751180712269292,0.12803224130252713,-0.6828501591993001,0.23708478272567346,0.09564875492076318,0.10091703700043637,0.0998407943709184,-0.140994645622011,-0.024603624275665717,-0.32398829764286147,-0.6106591129254464,-0.5063784979279442,-0.531221544947077,-0.4840194750368171,0.5894645292020723,0.1132906715262746,-0.1644526471272629,-0.10159085935996157,0.07715299966852412,-0.8211207313424239,-0.3853136735627287,-0.06463847788260525,0.14588806407696867,0.025577045562088663,0.07597516299752904,-0.1871735422715576,-0.0027299355592878744,0.07859867352101722,-0.3762854947427742,-0.8173402330534295,-0.7391937841422589,-0.26114782427611816,-0.6362761278311609,-0.514322159287172,-0.24534786900573288,0.138603915289109,0.6804680122338799,-0.18497641532539563,0.20531747255195212,-0.5966771521579678,-0.46717850833311025,0.09972547183415868,0.2139557096170249,-0.23197482515357576,0.07948521684342331,-0.8270790516503606,0.22309647221909865,-0.05292163252444245,0.06215515423458676,-0.5020724860691456,-0.7797463832348662,-0.13985927341732826,-0.6859308191169039,-0.485497801933624,-0.6026434736798194,0.0829162587963557,0.07622567024312275,0.3804576789777468,-0.49946474854070977,-0.5945188328487594,-0.6251491952773847,0.6693477872683723,-0.4366950656447586,0.07081059731191765,-0.4888108418892151,0.5279152260130061,-0.38744427345454346,-0.6504995013361072,0.07857207053933066,-0.09948401625299709,-0.0996468296887999,-0.3341992294059237,-0.5442812950865153,0.42838210186259673,0.6543039464568178,-0.675944396313152,0.18303557514845295,-0.5355395398809893,0.07590566880509295,0.055130528631180106,-0.42277830487718765,-0.5222017566122674,-0.16859480470517188,-0.10258872568672417,-0.14154544187516202,-0.804780873902252,0.07547099544165964,-0.6579089575940726,-0.5138724064172667,-0.717839439308364,-0.1916811141382595,0.05436225219112131,0.09891716500332826,-0.4924154843205882,-0.25692564656971206,-0.3636415959094143,0.05009925072122035,0.0755682545918909,-0.011366330810007364,0.02014310618784092,0.14223556099744947,-0.5247224940458777,0.07590582709742315,0.0206139368584126,0.015148039240401652,0.0025507014740123414,-0.003606182257466099,0.02578568298162298,-0.001081103136306678,-0.00327551465110848,-0.009901664013327436,0.019320676590483175,-0.011855357482077668,0.02315931211504784,0.024886643422610186,0.022676779832322285,0.057849195353018565,0.035106120994921754,0.029865762600659408,0.0201932616636045,0.017253313261071306,0.024356726961420206,-0.04658804055246384,0.02507904470504041,0.02249635972313272,0.01890831934954286,0.02019428355173725,0.0253449786808504,-0.0009016041012510484,0.024736729238627634,-0.00924229354127506,-0.006372993316544863,0.02003600080239404,-0.015862012346079625,0.019803434046026528,0.0201932616636045,0.020194296473160855,0.018266477874577948,-0.02046454726685172,0.024251617768639943,0.01729518414783985,0.00945117240029877,0.04094320079433423,0.0012125501228510643,-0.022911533027946046,,0.008750646852491386,0.0034216006807588056,-0.007213432303276184,6.662359737734907e-05,0.03600522924049393,0.0034214859691876352,0.005195792146624836,0.0002565350631837417,0.026800825329960073,0.025120057906908376,0.021439344147595723,0.019220759273855755,0.015549612169826045,0.03619251482414168,-0.01571734386963124,0.003932726061910117,0.03725272939672225,0.018160247828130232,-0.000887625752125252,0.020168103767982285,-0.009334294707435915,0.024070688407841455,0.020042035315641384,0.017181415332002837,0.01081311159850499,0.017731052716039055,0.006546058788519699,0.003270932725063707,0.021172223913173197,-0.002104777806914955,0.02209709420168279,0.023527477458157378,0.012492029567744851,0.05327877372183646,0.015974865232426024,0.056751955672189804,0.06595048434680559,9.005893188398263e-05,0.007606057981686317,0.014847644691325707,0.019861449500137678,-0.0010988336858942873,0.03786129055622744,0.0051167159162708396,0.03156994999609123,0.025638878818058788,0.39735542604600727,0.015621587073218821,0.015595639658893235,0.006645322300785787,-0.046611150861754075,-0.0025494513045662926,0.016762649749815305,0.0016769868527103042,0.0077916238573663065,0.02546029149070922,0.01953242674398342,0.022213243947182822,0.0034233532346557064,0.03540990532568702,0.025124002785458757,-0.007397685238482058,0.0028372366143204542,0.02529353514640104,0.00855692282683783,5.902840883498036e-05,0.024235116737170617,0.020277552202665673,-0.032908610723137395,0.04487315468541173,0.014255769942290096,0.0019987389044979994,0.018180639842315608,0.0008231598945334863,0.0053161481207739825,0.0020242111613561356,0.029004204172031065,-0.003048133432698015,0.006094166242887272,0.009398017718037851,0.013600565124187652,0.017307444285504563,0.02019428350260504,0.04062631116960504,0.006890319730315938,0.0038941932987682734,0.02032093287097121,0.0012210608721171076,0.010615798563973447,-0.03792926364235927,0.023036614997826985,0.046365904442026,0.02896693409026205,0.03609426185955182,0.026649525307578588,-0.0010299036957643678,-0.017292131536941265,0.002519636350210822,0.033083324385931645,0.012379860727807916,0.02301568229782322,0.020144749327343798,0.003449540018687196,-0.0009365800098249038,0.0055398691263936865,0.11953467207366096,0.020196061199401254
