Date,Open,High,Low,Close,log_Open,log_High,log_Low,log_Close,log_return_Open,log_return_High,log_return_Low,log_return_Close
2014-05-21,24404.48,24419.54,24156.47,24298.02,10.102522000985049,10.10313891046844,10.092307532102229,10.098150144527363,-0.006161402128620941,-0.006840723968546894,-0.00590475547557466,-0.0032402765695869608
2014-05-22,24415.42,24524.76,24326.48,24374.4,10.10297017888722,10.107438498452959,10.099320747957728,10.101288680178468,0.0004481779021718344,0.004299587984519763,0.007013215855499637,0.0031385356511068616
2014-05-23,24535.14,24745.86,24470.78,24693.35,10.107861654641818,10.11641348127792,10.10523503169494,10.114289255597727,0.004891475754596997,0.00897498282496127,0.005914283737211763,0.01300057541925871
2014-05-26,24913.89,25175.22,24433.9,24716.88,10.123180758248044,10.133615456376782,10.103726791297857,10.115241690013788,0.015319103606225465,0.017201975098861556,-0.0015082403970819625,0.0009524344160606388
2014-05-27,24748.1,24777.31,24422.33,24549.51,10.116503997373279,10.11768359400406,10.103253156708522,10.108447173756675,-0.006676760874763746,-0.015931862372721775,-0.00047363458933650344,-0.006794516257113055
2014-05-28,24591.61,24643.33,24488.81,24556.09,10.11016060683675,10.11226155461994,10.10597155750388,10.108715167632704,-0.006343390536530046,-0.005422039384120223,0.0027184007953587083,0.00026799387602979586
2014-05-29,24523.13,24528.2,24206.5,24234.15,10.107372032800692,10.107578755024862,10.09437647112091,10.095518074423216,-0.0027885740360577473,-0.004682799595077952,-0.011595086382970646,-0.013197093209489284
2014-05-30,24300.99,24353.59,24163.62,24217.34,10.0982723692395,10.100434550908407,10.092603475261779,10.094824184486106,-0.009099663561192803,-0.007144204116454974,-0.0017729958591305376,-0.0006938899371094503
2014-06-02,24368.96,24709.09,24270.2,24684.85,10.101065470288031,10.114926471109051,10.09700453931298,10.113944974109785,0.002793101048531999,0.014491920200643294,0.0044010640512016355,0.019120789623679097
2014-06-03,24729.22,24892.06,24626.97,24858.59,10.115740819379145,10.122304156099188,10.11159746284046,10.120958645837533,0.014675349091114287,0.007377684990137102,0.014592923527479512,0.007013671727747289
2014-06-04,24909.03,24925.9,24773.93,24805.83,10.122985667313372,10.123662702503124,10.117547169567246,10.11883398517111,0.0072448479342272784,0.0013585464039366922,0.005949706726785261,-0.002124660666422916
2014-06-05,24828.38,25044.06,24644.88,25019.51,10.119742632716886,10.128391952645753,10.11232444998581,10.127411199496592,-0.003243034596486887,0.004729250142628283,-0.005222719581435416,0.008577214325482857
2014-06-06,25204.95,25419.14,25129.76,25396.46,10.134795682781377,10.143257712542503,10.131808080153792,10.142365073214975,0.015053050064491766,0.014865759896751301,0.019483630167981804,0.014953873718383312
2014-06-09,25543.6,25644.77,25496.84,25580.21,10.148142075017391,10.152094931173286,10.146309801898978,10.149574284637838,0.013346392236013499,0.008837218630781402,0.014501721745186156,0.007209211422861829
2014-06-10,25706.35,25711.11,25347.33,25583.69,10.154493322075714,10.15467847319028,10.140428678028428,10.149710318052232,0.0063512470583232524,0.0025835420169959453,-0.005881123870549793,0.0001360334143944113
2014-06-11,25650.62,25725.12,25400.15,25473.89,10.15232302184675,10.155223225414403,10.142510358501001,10.145409285012095,-0.002170300228964694,0.0005447522241214382,0.0020816804725733865,-0.00430103304013814
2014-06-12,25597.21,25611.32,25409.69,25576.21,10.150238640153425,10.150789720231572,10.142885876318498,10.149417901528615,-0.0020843816933242667,-0.004433505182830583,0.00037551781749757426,0.0040086165165209
2014-06-13,25677.05,25688.31,25171.61,25228.17,10.153352875815806,10.153791303588156,10.13347205112143,10.135716506305313,0.003114235662381117,0.0030015833565840418,-0.009413825197070066,-0.013701395223302716
2014-06-16,25239.5,25268.41,25063.93,25190.48,10.136165506633258,10.137310277943623,10.129185039777825,10.134221424345736,-0.01718736918254769,-0.016481025644533562,-0.004287011343604666,-0.001495081959576865
2014-06-17,25189.46,25545.88,25104.5,25521.19,10.134180932038673,10.148231330183092,10.130802391919149,10.14726436646562,-0.0019845745945859922,0.010921052239470538,0.00161735214132384,0.01304294211988543
2014-06-18,25565.19,25609.28,25114.3,25246.25,10.14898693952247,10.150710064780403,10.131192684005953,10.136432908822599,0.014806007483796157,0.002478734597309765,0.0003902920868040853,-0.010831457643022832
2014-06-19,25327.09,25425.85,25069.66,25201.8,10.139629852858794,10.143521652019686,10.129413629034048,10.134670699520044,-0.0093570866636745,-0.007188412760717423,-0.0017790549719047775,-0.0017622093025538763
2014-06-20,25237.54,25276.31,25056.18,25105.51,10.136087847562878,10.137622872416966,10.128875782672772,10.130842622940817,-0.0035420052959162875,-0.005898779602720076,-0.0005378463612761334,-0.0038280765792278494
2014-06-23,25108.09,25197.5,24878.66,25031.32,10.130945383945894,10.134500062229034,10.121765686881794,10.127883119751228,-0.005142463616984418,-0.0031228101879323526,-0.007110095790978323,-0.002959503189587425
2014-06-24,25115.83,25414.69,25115.83,25368.9,10.131253603617369,10.143082632285463,10.131253603617369,10.141279293356128,0.000308219671474283,0.008582570056430535,0.00948791673557468,0.01339617360489907
2014-06-25,25421.49,25427.8,25274.39,25313.74,10.14335015828921,10.143598342680079,10.137546909077154,10.13910261030336,0.012096554671841628,0.0005157103946152499,0.006293305459784956,-0.00217668305276805
2014-06-26,25217.69,25309.33,25021.23,25062.67,10.135301011350888,10.138928381438491,10.127479943484019,10.129134767068313,-0.008049146938320564,-0.004669961241588199,-0.01006696559313428,-0.009967843235045862
2014-06-27,25132.08,25209.61,25032.94,25099.92,10.131900396710513,10.134980550010736,10.127947836577187,10.1306199378638,-0.003400614640375453,-0.00394783142775429,0.0004678930931682051,0.0014851707954856939
2014-06-30,25179.55,25460.96,25179.55,25413.78,10.133787436112195,10.14490157760635,10.133787436112195,10.143046825581067,0.0018870394016807894,0.009921027595613157,0.00583959953500759,0.012426887717267594
2014-07-01,25469.94,25571.9,25466.77,25516.35,10.145254212258125,10.149249371351832,10.145129744069893,10.147074702151293,0.011466776145930476,0.004347793745482842,0.011342307957698675,0.004027876570226764
2014-07-02,25660.57,25864.53,25660.16,25841.21,10.152710851484875,10.160627810998594,10.152694873536001,10.159725783425593,0.007456639226749269,0.011378439646761258,0.007565129466108676,0.012651081274298663
2014-07-03,25875.75,25999.08,25793.7,25823.75,10.161061515654845,10.165816431762185,10.157885555044931,10.15904989010584,0.008350664169970741,0.005188620763590725,0.005190681508928389,-0.000675893319754404
2014-07-04,25844.8,25981.51,25659.33,25962.06,10.159864699159494,10.165140410167618,10.152662527150639,10.164391520520295,-0.0011968164953512527,-0.0006760215945657514,-0.005223027894290678,0.005341630414456163
2014-07-07,26039.67,26123.55,25992.73,26100.08,10.167376423431145,10.170592485334453,10.165572162519334,10.169693658440186,0.007511724271651234,0.005452075166834375,0.012909635368693776,0.00530213791989226
2014-07-08,26166.92,26190.44,25495.04,25582.11,10.172251296584188,10.173149737666094,10.14623920242311,10.14964855804846,0.004874873153041947,0.002557252331641194,-0.019332960096222578,-0.020045100391727008
2014-07-09,25615.28,25683.97,25364.77,25444.81,10.15094432740862,10.153622340870896,10.141116482346828,10.144267071909184,-0.021306969175566647,-0.01952739679519818,-0.005122720076283743,-0.0053814861392772395
2014-07-10,25513.74,25920.46,25117.0,25372.75,10.146972409562656,10.162787897222316,10.131300186698601,10.141431042461937,-0.003971917845964117,0.00916555635142075,-0.009816295648226723,-0.002836029447245696
2014-07-11,25488.86,25548.33,24978.33,25024.35,10.14599677294909,10.148327231460435,10.125763927961989,10.127604629820116,-0.0009756366135662671,-0.01446066576188195,-0.0055362587366115075,-0.013826412641820635
2014-07-14,25093.16,25095.76,24892.0,25006.98,10.13035057802213,10.13045418654777,10.122301745689109,10.126910264881271,-0.0156461949269601,-0.017873044912665323,-0.0034621822728803536,-0.0006943649388453789
2014-07-15,25100.9,25254.48,25020.32,25228.65,10.130658981050749,10.136758844707995,10.1274435737073,10.13573553247462,0.0003084030286193852,0.00630465816022536,0.005141828018190607,0.008825267593348708
2014-07-16,25322.17,25602.78,25246.75,25549.72,10.1394355755874,10.150456218321779,10.136452713548007,10.148381636667692,0.008776594536650766,0.013697373613784865,0.009009139840707054,0.012646104193072069
2014-07-17,25540.92,25613.03,25494.46,25561.16,10.148037150864146,10.150856485354044,10.146216452641292,10.148829290873255,0.008601575276746338,0.0004002670322640778,0.009763739093285621,0.0004476542055640955
2014-07-18,25558.48,25713.4,25441.24,25641.56,10.148724438804562,10.154767535779365,10.144126758404564,10.151969751617479,0.0006872879404153066,0.003911050425322796,-0.0020896942367279805,0.0031404607442220294
2014-07-21,25776.54,25861.15,25677.71,25715.17,10.157220054917984,10.160497121561361,10.153378579372792,10.154836369114639,0.00849561611342221,0.00572958578199575,0.009251820968226854,0.0028666174971606435
2014-07-22,25784.48,26050.38,25780.39,26025.8,10.157528039518086,10.167787634407173,10.157369404384957,10.166843632684106,0.00030798460010145445,0.007290512845810546,0.003990825012166897,0.012007263569467798
2014-07-23,26130.26,26188.64,26000.4,26147.33,10.170849308713912,10.173081007936565,10.165867201500662,10.171502361029699,0.013321269195825873,0.005293373529391775,0.008497797115704222,0.004658728345592871
2014-07-24,26188.5,26292.66,26077.7,26271.85,10.17307566209294,10.177045091761233,10.168835821967557,10.176253302735246,0.0022263533790277375,0.003964083824669476,0.0029686204668954966,0.004750941705547247
2014-07-25,26257.14,26300.17,26007.31,26126.75,10.175693231034476,10.177330682023292,10.166132931333436,10.170714972669607,0.0026175689415376064,0.00028559026205816305,-0.00270289063412028,-0.00553833006563948
2014-07-28,26173.47,26181.83,25900.25,25991.23,10.172501581308248,10.172820937708499,10.162007900150696,10.165514452410276,-0.0031916497262286527,-0.004509744314792595,-0.004125031182740555,-0.005200520259330986
2014-07-30,26005.14,26113.48,25850.04,26087.42,10.166049489772762,10.170206935079213,10.16006742732416,10.169208484777975,-0.0064520915354854816,-0.002614002629286726,-0.0019404728265370475,0.0036940323676991128
2014-07-31,26105.89,26118.88,25853.69,25894.97,10.169916238349112,10.170413703451128,10.160208616364333,10.161804020332509,0.003866748576350285,0.00020676837191501728,0.00014118904017409444,-0.007404464445465904
2014-08-01,25753.92,25862.68,25459.13,25480.84,10.156342127515321,10.16055628191358,10.14482970027853,10.145682076175666,-0.013574110833790317,-0.009857421537547352,-0.015378916085804481,-0.016121944156843065
2014-08-04,25631.68,25754.42,25531.38,25723.16,10.151584365395648,10.15636154184706,10.147663562828717,10.155147032391003,-0.004757762119673853,-0.0041947400665205,0.0028338625501868387,0.009464956215337264
2014-08-05,25817.84,25928.32,25562.36,25908.01,10.15882100482071,10.163091086615017,10.148876235997545,10.162307466283897,0.007236639425062515,0.006729544767956297,0.001212673168828089,0.007160433892894014
2014-08-06,25892.55,25901.68,25621.85,25665.27,10.161710561522288,10.162063110448859,10.15120078205532,10.152893995102714,0.002889556701576716,-0.0010279761661566918,0.0023245460577752206,-0.009413471181183157
2014-08-07,25668.71,25778.05,25526.05,25589.01,10.153028019388582,10.157278633601296,10.147454778327837,10.14991824141837,-0.008682542133704787,-0.004784476847564468,-0.003746003727482354,-0.002975753684344766
2014-08-08,25406.87,25406.87,25232.82,25329.14,10.142774888876497,10.142774888876497,10.135900807089469,10.139710790583576,-0.010253130512086402,-0.01450374472479881,-0.011553971238367556,-0.010207450834792854
2014-08-11,25476.87,25553.44,25437.05,25519.24,10.145526260696201,10.148527224533748,10.143962051610783,10.147187956451013,0.0027513718197051526,0.005752335657251727,0.008061244521314018,0.007477165867436688
2014-08-12,25703.78,25904.98,25645.79,25880.77,10.154393341779919,10.162190507196863,10.152134704574088,10.161255500877026,0.008867081083717535,0.013663282663115117,0.008172652963304598,0.014067544426012258
2014-08-13,25861.47,25972.62,25791.79,25918.95,10.160509495257822,10.164798185205454,10.157811503213654,10.162729640386429,0.006116153477903426,0.002607678008591123,0.0056767986395671365,0.001474139509404324
2014-08-14,25948.3,26135.0,25945.35,26103.23,10.16386137585082,10.171030691147022,10.163747681786008,10.169814340443065,0.0033518805929969937,0.006232505941567962,0.005936178572353892,0.007084700056634919
2014-08-18,26123.69,26413.11,26075.28,26390.96,10.170597844469214,10.181615756783039,10.168743018066353,10.180776806251416,0.006736468618393499,0.010585065636015804,0.004995336280343442,0.010962465808350742
2014-08-19,26482.56,26530.67,26387.84,26420.67,10.18424168211521,10.186056701241846,10.180658576962244,10.181901937330846,0.013643837645997145,0.004440944458808049,0.01191555889589291,0.0011251310794311248
2014-08-20,26496.29,26504.52,26277.61,26314.29,10.184760002173398,10.185070563467317,10.17647252477951,10.177867416614466,0.000518320058188725,-0.0009861377745292105,-0.004186052182735113,-0.004034520716379859
2014-08-21,26322.66,26464.8,26262.52,26360.11,10.178185444162436,10.183570827112579,10.175898106695088,10.179607161597115,-0.006574558010962931,-0.0014997363547383303,-0.0005744180844211704,0.0017397449826479431
2014-08-22,26419.53,26508.27,26383.16,26419.55,10.181858788364712,10.185212038760591,10.180481206815298,10.181859545380163,0.0036733442022755815,0.001641211648012054,0.004583100120209201,0.002252383783048586
2014-08-25,26490.31,26630.74,26401.64,26437.02,10.184534284726897,10.18982146663068,10.181181408417086,10.182520579595442,0.002675496362185997,0.004609427870089492,0.0007002016017882434,0.0006610342152792682
2014-08-26,26349.87,26481.97,26314.89,26442.81,10.179218620371,10.18421940305411,10.177890217653738,10.182739566684589,-0.005315664355897271,-0.0056020635765707495,-0.0032911907633473825,0.00021898708914683843
2014-08-27,26553.24,26599.12,26492.5,26560.15,10.18690705312286,10.188633411515779,10.184616953048991,10.187167251164784,0.007688432751859268,0.004414008461669372,0.006726735395252268,0.004427684480194991
2014-08-28,26620.18,26674.38,26573.69,26638.11,10.18942485375945,10.191458833163193,10.187676907545466,10.190098176191597,0.0025178006365899693,0.002825421647414011,0.003059954496475473,0.0029309250268128627
2014-09-01,26733.18,26900.3,26732.39,26867.55,10.193660769509199,10.199892717944099,10.19363121778086,10.198674517698038,0.004235915749749578,0.008433884780906743,0.005954310235394089,0.008576341506440675
2014-09-02,26888.21,27082.85,26886.22,27019.39,10.199443179549986,10.206655965210784,10.199369166678034,10.204310035389625,0.005782410040785967,0.006763247266683866,0.005737948897174015,0.005635517691587416
2014-09-03,27128.06,27225.85,27067.02,27139.94,10.20832389553998,10.211922168617734,10.206071291583646,10.20876172262739,0.00888071598999425,0.0052662034069515485,0.0067021249056121055,0.004451687237764103
2014-09-04,27164.95,27169.12,26972.39,27085.93,10.209682818380212,10.209836313231902,10.202569029189355,10.206769683851054,0.0013589228402320775,-0.0020858553858332644,-0.003502262394292115,-0.0019920387763363275
2014-09-05,27127.26,27178.8,26920.56,27026.7,10.208294405344361,10.210192536620115,10.200645585919712,10.204580545246843,-0.0013884130358501692,0.0003562233882128103,-0.0019234432696422265,-0.0021891386042086785
2014-09-08,27145.12,27354.99,27144.56,27319.85,10.208952567033409,10.216654240933977,10.208931936961541,10.215368823186491,0.0006581616890474907,0.0064617043138625605,0.008286351041829596,0.010788277939646852
2014-09-09,27316.43,27328.27,27177.09,27265.32,10.215243631646933,10.21567697651607,10.210129617955713,10.213370843950008,0.006291064613524044,-0.0009772644179066989,0.0011976809941716797,-0.0019979792364831295
2014-09-10,27230.94,27251.44,27018.11,27057.41,10.21210910582115,10.212861642731891,10.204262660881174,10.205716183914117,-0.0031345258257813053,-0.0028153337841802157,-0.005866957074540753,-0.007654660035891937
2014-09-11,27143.22,27150.78,26904.5,26995.87,10.208882570419005,10.209161054231172,10.2000488378445,10.203439170323476,-0.0032265354021455694,-0.0037005885007189393,-0.004213823036672958,-0.002277013590640002
2014-09-12,27048.15,27096.87,26965.91,27061.04,10.205373890068884,10.207173502042385,10.202328754652294,10.20585033409785,-0.0035086803501219316,-0.0019875521887863148,0.0022799168077936856,0.002411163774373905
2014-09-15,26998.07,26998.07,26790.91,26816.56,10.203520660950062,10.203520660950062,10.195817929860228,10.196774886118654,-0.001853229118822333,-0.0036528410923233647,-0.006510824792065677,-0.009075447979195496
2014-09-16,26854.9,26861.29,26464.03,26492.51,10.198203578631267,10.198441495729638,10.183541731438252,10.18461733051424,-0.005317082318794111,-0.005079165220424296,-0.012276198421975113,-0.012157555604414163
2014-09-17,26627.21,26682.64,26511.71,26631.29,10.189688904261862,10.191768445659017,10.185341801163549,10.18984211924193,-0.008514674369404854,-0.006673050070620037,0.001800069725296801,0.005224788727691016
2014-09-18,26573.89,27132.2,26503.08,27112.21,10.187684433758326,10.208476493408403,10.185016231635641,10.207739458904573,-0.002004470503537542,0.016708047749384895,-0.00032556952790813946,0.017897339662642515
2014-09-19,27139.39,27247.17,27047.68,27090.42,10.208741457086159,10.212704941487262,10.205356513498453,10.206935438834925,0.021057023327834067,0.004228448078860512,0.020340281862811564,-0.0008040200696476115
2014-09-22,27008.12,27254.8,26918.93,27206.74,10.203892840513776,10.212984931368357,10.200585035569013,10.211220015705845,-0.0048486165723843,0.0002799898810940915,-0.004771477929440499,0.004284576870918214
2014-09-23,27244.98,27256.87,26744.07,26775.69,10.212624562937282,10.213060878408724,10.194068045506022,10.195249665292025,0.00873172242350656,7.594704036746997e-05,-0.006516990062990958,-0.015970350413820087
2014-09-24,26817.94,26844.7,26560.0,26744.69,10.19682634553378,10.197823687528814,10.18716160359037,10.194091227946595,-0.01579821740350079,-0.015237190879910776,-0.006906441915651371,-0.0011584373454289825
2014-09-25,26808.66,26814.2,26349.55,26468.36,10.196480248630653,10.196686876923874,10.17920647602482,10.18370533636936,-0.00034609690312757056,-0.0011368106049394445,-0.00795512756555055,-0.010385891577234456
2014-09-26,26429.3,26721.03,26220.49,26626.32,10.182228522192737,10.193206174811822,10.174296445167482,10.189655479247593,-0.014251726437915491,-0.0034807021120519207,-0.00491003085733881,0.005950142878232314
2014-09-29,26694.41,26715.77,26518.01,26597.11,10.192209459172906,10.193009306735254,10.185579403776938,10.188557842250779,0.009980936980168787,-0.0001968680765684179,0.011282958609457714,-0.0010976369968151419
2014-09-30,26610.71,26851.33,26481.31,26630.51,10.189069045314394,10.198070633160873,10.184194480126374,10.189812829957676,-0.0031404138585122672,0.005061326425618364,-0.001384923650564649,0.0012549877068985314
2014-10-01,26681.47,26683.7,26548.22,26567.99,10.191724595963025,10.191808171073957,10.18671798110808,10.187462386663858,0.0026555506486313158,-0.006262462086915689,0.002523500981706769,-0.002350443293817469
2014-10-07,26487.51,26570.38,26250.24,26271.97,10.184428580113057,10.187552340495774,10.175430410835117,10.176257870351382,-0.007296015849968597,-0.004255830578182466,-0.011287570272963421,-0.011204516312477908
2014-10-08,26229.67,26338.31,26150.09,26246.79,10.174646491767671,10.178779812266963,10.171607911169747,10.175298974827976,-0.009782088345385354,-0.008772528228810956,-0.0038224996653703353,-0.0009588955234045333
2014-10-09,26394.37,26688.7,26394.21,26637.28,10.18090600881602,10.191995533831285,10.18089994689884,10.190067017339448,0.0062595170483481025,0.013215721564322148,0.009292035729093054,0.014768042511472264
2014-10-10,26551.74,26555.92,26261.61,26297.38,10.186850561245812,10.18700797733263,10.175863455954559,10.177224593431614,0.005944552429791966,-0.004987556498655769,-0.005036490944280912,-0.012842423907835012
2014-10-13,26275.07,26443.16,26092.69,26384.07,10.176375859871003,10.18275280270919,10.16941047745365,10.180515697918965,-0.010474701374807901,-0.004255174623438581,-0.006452978500910425,0.003291104487351632
2014-10-14,26537.42,26550.79,26212.01,26349.33,10.186311091404988,10.186814781406316,10.173972981663969,10.179198126701266,0.009935231533985473,0.004061978697125204,0.004562504210320617,-0.0013175712176989025
2014-10-16,26260.35,26462.08,25933.98,25999.34,10.17581547602387,10.18346804380087,10.16330935692013,10.165826432066039,-0.010495615381120007,-0.0033467376054458985,-0.01066362474383812,-0.013371694635227034
2014-10-17,25950.0,26248.54,25910.77,26108.53,10.163926888594034,10.175365647425354,10.162413991370077,10.170017359840159,-0.011888587429834537,-0.008102396375515953,-0.0008953655500539823,0.004190927774118685
2014-10-20,26434.16,26517.9,26368.94,26429.85,10.182412392110209,10.185575255644098,10.179942081345622,10.182249332213331,0.018485503516173136,0.010209608218743938,0.017528089975545783,0.012231972373172558
2014-10-21,26552.45,26615.41,26407.0,26575.65,10.186877301132062,10.189245650335096,10.181384405503108,10.187750661989112,0.004464909021855324,0.003670394690997186,0.001442324157486035,0.00550132977578045
2014-10-22,26782.57,26818.33,26712.21,26787.23,10.195506581780268,10.19684088793205,10.192876043227809,10.195680560402991,0.008629280648205352,0.007595237596955005,0.011491637724699274,0.00792989841387961
2014-10-23,26889.51,26930.23,26827.68,26851.05,10.199491526709377,10.201004726430146,10.197189469311901,10.198060205317637,0.003984944929107338,0.004163838498096137,0.004313426084093976,0.0023796449146458363
2014-10-27,26959.57,26994.96,26726.84,26752.9,10.202093615344152,10.203405460895409,10.193423582915191,10.194398157663034,0.002602088634775723,0.002400734465262648,-0.0037658863967115,-0.0036620476546018813
2014-10-28,26788.73,26907.14,26764.15,26880.82,10.195736555666553,10.200146957879575,10.194818584430418,10.19916830012417,-0.006357059677598921,-0.0032585030158339716,0.0013950015152282733,0.004770142461134919
2014-10-29,27017.44,27126.3,26971.16,27098.17,10.204237862392029,10.208259015961614,10.202523425961529,10.20722147691242,0.008501306725476014,0.008112058082040019,0.007704841531109056,0.008053176788249631
2014-10-30,27098.94,27390.6,27088.65,27346.33,10.20724989171166,10.217955167822234,10.206870099950349,10.216337612374653,0.0030120293196318486,0.009696151860618547,0.004346673988820283,0.009116135462234241
2014-10-31,27439.06,27894.32,27438.28,27865.83,10.219722824693285,10.236178362853984,10.219694397659467,10.235156486030512,0.012472932981624859,0.018223195031750464,0.012824297709117614,0.01881887365585783
