date,DHHNGSP,log_DHHNGSP,log_return_DHHNGSP
1997-05-20,2.22,0.7975071958841882,-0.013423020332140548
1997-05-21,2.21,0.7929925155296614,-0.0045146803545266945
1997-05-22,2.22,0.7975071958841882,0.004514680354526834
1997-05-23,2.2,0.7884573603642703,-0.009049835519917927
1997-05-26,2.2,0.7884573603642703,-0.009049835519917927
1997-05-27,2.29,0.8285518175661483,-0.009049835519917927
1997-05-28,2.34,0.85015092936961,0.02159911180346172
1997-05-29,2.29,0.8285518175661483,-0.0215991118034617
1997-05-30,2.23,0.8020015854720274,-0.026550232094120954
1997-06-02,2.2,0.7884573603642703,-0.013544225107757149
1997-06-03,2.11,0.7466879474879751,-0.04176941287629514
1997-06-04,2.19,0.7839015438284094,0.03721359634043427
1997-06-05,2.18,0.7793248768009977,-0.004576667027411755
1997-06-06,2.19,0.7839015438284094,0.004576667027411673
1997-06-09,2.19,0.7839015438284094,0.0
1997-06-10,2.16,0.7701082216960737,-0.01379332213233576
1997-06-11,2.16,0.7701082216960737,0.0
1997-06-12,2.14,0.7608058290337602,-0.009302392662313561
1997-06-13,2.15,0.7654678421395714,0.00466201310581115
1997-06-16,2.2,0.7884573603642703,0.02298951822469878
1997-06-17,2.2,0.7884573603642703,0.0
1997-06-18,2.22,0.7975071958841882,0.009049835519917856
1997-06-19,2.23,0.8020015854720274,0.004494389587839267
1997-06-20,2.25,0.8109302162163288,0.008928630744301398
1997-06-23,2.29,0.8285518175661483,0.01762160134981963
1997-06-24,2.32,0.8415671856782185,0.013015368112070227
1997-06-25,2.32,0.8415671856782185,0.0
1997-06-26,2.23,0.8020015854720274,-0.03956560020619113
1997-06-27,2.17,0.7747271675523681,-0.02727441791965929
1997-06-30,2.17,0.7747271675523681,0.0
1997-07-01,2.16,0.7701082216960737,-0.004618945856294417
1997-07-02,2.14,0.7608058290337602,-0.009302392662313561
1997-07-03,2.11,0.7466879474879751,-0.014117881545785157
1997-07-04,2.11,0.7466879474879751,-0.014117881545785157
1997-07-07,2.13,0.7561219797213337,-0.014117881545785157
1997-07-08,2.13,0.7561219797213337,0.0
1997-07-09,2.16,0.7701082216960737,0.01398624197474009
1997-07-10,2.15,0.7654678421395714,-0.004640379556502336
1997-07-11,2.16,0.7701082216960737,0.004640379556502301
1997-07-14,2.18,0.7793248768009977,0.009216655104924048
1997-07-15,2.21,0.7929925155296614,0.013667638728663615
1997-07-16,2.24,0.8064758658669485,0.013483350337287207
1997-07-17,2.29,0.8285518175661483,0.02207595169919961
1997-07-18,2.26,0.8153648132841944,-0.013187004281953914
1997-07-21,2.17,0.7747271675523681,-0.04063764573182627
1997-07-22,2.18,0.7793248768009977,0.004597709248629549
1997-07-23,2.2,0.7884573603642703,0.009132483563272474
1997-07-24,2.24,0.8064758658669485,0.01801850550267843
1997-07-25,2.22,0.7975071958841882,-0.008968669982760375
1997-07-28,2.19,0.7839015438284094,-0.013605652055778709
1997-07-29,2.23,0.8020015854720274,0.018100041643617937
1997-07-30,2.19,0.7839015438284094,-0.01810004164361799
1997-07-31,2.23,0.8020015854720274,0.018100041643617937
1997-08-01,2.24,0.8064758658669485,0.004474280394921107
1997-08-04,2.26,0.8153648132841944,0.008888947417245774
1997-08-05,2.33,0.8458682675776092,0.03050345429341484
1997-08-06,2.38,0.8671004876833833,0.021232220105774118
1997-08-07,2.5,0.9162907318741551,0.04919024419077178
1997-08-08,2.38,0.8671004876833833,-0.04919024419077178
1997-08-11,2.53,0.9282193027394288,0.061118815056045536
1997-08-12,2.56,0.9400072584914712,0.011787955752042393
1997-08-13,2.45,0.8960880245566357,-0.04391923393483549
1997-08-14,2.57,0.9439058989071284,0.047817874350492735
1997-08-15,2.53,0.9282193027394288,-0.01568659616769962
1997-08-18,2.56,0.9400072584914712,0.011787955752042393
1997-08-19,2.61,0.959350221334602,0.019342962843130935
1997-08-20,2.62,0.9631743177730056,0.0038240964384034758
1997-08-21,2.45,0.8960880245566357,-0.0670862932163698
1997-08-22,2.47,0.9042181506398859,0.008130126083250309
1997-08-25,2.53,0.9282193027394288,0.02400115209954283
1997-08-26,2.58,0.9477893989335261,0.019570096194097296
1997-08-27,2.51,0.9202827531436925,-0.0275066457898337
1997-08-28,2.57,0.9439058989071284,0.023623145763435893
1997-08-29,2.69,0.9895411936137477,0.04563529470661936
1997-09-01,2.69,0.9895411936137477,0.04563529470661936
1997-09-02,2.82,1.0367368849500223,0.04563529470661936
1997-09-03,2.86,1.0508216248317612,0.014084739881739023
1997-09-04,2.73,1.0043016091968684,-0.04652001563489282
1997-09-05,2.67,0.9820784724121582,-0.022223136784710235
1997-09-08,2.67,0.9820784724121582,0.0
1997-09-09,2.74,1.007957920399979,0.02587944798782076
1997-09-10,2.74,1.007957920399979,0.0
1997-09-11,2.78,1.0224509277025455,0.014493007302566606
1997-09-12,2.86,1.0508216248317612,0.028370697129215566
1997-09-15,2.88,1.0577902941478545,0.0069686693160934355
1997-09-16,2.83,1.0402767116551463,-0.017513582492708242
1997-09-17,2.75,1.0116009116784799,-0.02867579997666631
1997-09-18,2.84,1.0438040521731147,0.032203140494634734
1997-09-19,2.94,1.0784095813505903,0.03460552917747552
1997-09-22,2.98,1.091923300517313,0.013513719166722855
1997-09-23,3.09,1.128171090909654,0.036247790392340905
1997-09-24,3.03,1.1085626195212777,-0.019608471388376313
1997-09-25,3.05,1.1151415906193203,0.0065789710980425605
1997-09-26,3.24,1.1755733298042381,0.06043173918491787
1997-09-29,3.09,1.128171090909654,-0.047402238894584024
1997-09-30,2.96,1.085189268335969,-0.04298182257368503
1997-10-01,3.08,1.1249295969854831,0.03974032864951412
1997-10-02,2.97,1.0885619528146082,-0.03636764417087483
1997-10-03,2.91,1.0681530811834012,-0.020408871631207123
1997-10-06,2.96,1.085189268335969,0.0170361871525678
1997-10-07,2.81,1.0331844833456545,-0.052004784990314586
1997-10-08,2.8,1.0296194171811581,-0.003565066164496257
1997-10-09,2.8,1.0296194171811581,0.0
1997-10-10,2.78,1.0224509277025455,-0.007168489478612516
1997-10-13,2.87,1.0543120297715298,0.031861102068984064
1997-10-14,2.84,1.0438040521731147,-0.010507977598415206
1997-10-15,2.84,1.0438040521731147,0.0
1997-10-16,2.94,1.0784095813505903,0.03460552917747552
1997-10-17,2.97,1.0885619528146082,0.010152371464018128
1997-10-20,3.05,1.1151415906193203,0.026579637804711887
1997-10-21,3.13,1.1410330045520618,0.02589141393274171
1997-10-22,3.24,1.1755733298042381,0.034540325252176284
1997-10-23,3.34,1.205970806988609,0.030397477184370948
1997-10-24,3.29,1.1908875647772805,-0.015083242211328476
1997-10-27,3.46,1.2412685890696329,0.050381024292352236
1997-10-28,3.61,1.2837077723447896,0.04243918327515672
1997-10-29,3.45,1.2383742310432684,-0.04533354130152107
1997-10-30,3.34,1.205970806988609,-0.032403424054659416
1997-10-31,3.22,1.169381359556317,-0.03658944743229206
1997-11-03,3.23,1.172482137234565,0.0031007776782481854
1997-11-04,3.15,1.1474024528375417,-0.025079684397023544
1997-11-05,3.18,1.1568811967920856,0.009478743954543959
1997-11-06,3.2,1.1631508098056809,0.006269613013595395
1997-11-07,3.05,1.1151415906193203,-0.048009219186360724
1997-11-10,3.2,1.1631508098056809,0.04800921918636066
1997-11-11,3.26,1.1817271953786161,0.018576385572935238
1997-11-12,3.28,1.1878434223960523,0.006116227017436054
1997-11-13,3.27,1.184789984909162,-0.0030534374868902317
1997-11-14,3.25,1.1786549963416462,-0.006134988567515944
1997-11-17,3.1,1.1314021114911006,-0.0472528848505455
1997-11-18,3.0,1.0986122886681098,-0.032789822822990956
1997-11-19,2.97,1.0885619528146082,-0.010050335853501338
1997-11-20,2.77,1.0188473201992472,-0.06971463261536115
1997-11-21,2.59,0.9516578757114463,-0.06718944448780079
1997-11-24,2.63,0.9669838461896731,0.015325970478226772
1997-11-25,2.51,0.9202827531436925,-0.046701093045980725
1997-11-26,2.5,0.9162907318741551,-0.003992021269537338
1997-11-27,2.5,0.9162907318741551,-0.003992021269537338
1997-11-28,2.5,0.9162907318741551,-0.003992021269537338
1997-12-01,2.52,0.9242589015233319,-0.003992021269537338
1997-12-02,2.61,0.959350221334602,0.03509131981126998
1997-12-03,2.53,0.9282193027394288,-0.031130918595173213
1997-12-04,2.48,0.9082585601768908,-0.019960742562537943
1997-12-05,2.42,0.883767540168595,-0.024491020008295755
1997-12-08,2.3,0.8329091229351039,-0.050858417233491084
1997-12-09,2.35,0.8544153281560676,0.021506205220963682
1997-12-10,2.45,0.8960880245566357,0.04167269640056808
1997-12-11,2.3,0.8329091229351039,-0.06317890162153181
1997-12-12,2.3,0.8329091229351039,0.0
1997-12-15,2.25,0.8109302162163288,-0.021978906718775115
1997-12-16,2.29,0.8285518175661483,0.01762160134981963
1997-12-17,2.38,0.8671004876833833,0.03854867011723503
1997-12-18,2.37,0.8628899551470398,-0.004210532536343382
1997-12-19,2.39,0.8712933659434193,0.00840341079637938
1997-12-22,2.36,0.8586616190375187,-0.012631746905900687
1997-12-23,2.24,0.8064758658669485,-0.05218575317057007
1997-12-24,2.06,0.7227059828014898,-0.08376988306545882
1997-12-25,2.06,0.7227059828014898,-0.08376988306545882
1997-12-26,2.18,0.7793248768009977,-0.08376988306545882
1997-12-29,2.33,0.8458682675776092,0.06654339077661148
1997-12-30,2.27,0.8197798314933114,-0.026088436084297967
1997-12-31,2.27,0.8197798314933114,0.0
1998-01-01,2.27,0.8197798314933114,0.0
1998-01-02,2.16,0.7701082216960737,0.0
1998-01-05,2.05,0.7178397931503168,-0.052268428545756945
1998-01-06,2.16,0.7701082216960737,0.05226842854575708
1998-01-07,2.13,0.7561219797213337,-0.013986241974739952
1998-01-08,2.11,0.7466879474879751,-0.009434032233358642
1998-01-09,2.09,0.7371640659767196,-0.009523881511255479
1998-01-12,2.01,0.6981347220709843,-0.03902934390573534
1998-01-13,2.03,0.7080357930536959,0.009901070982711537
1998-01-14,2.05,0.7178397931503168,0.009804000096620835
1998-01-15,2.07,0.7275486072772777,0.009708814126960903
1998-01-16,2.11,0.7466879474879751,0.019139340210697506
1998-01-19,2.11,0.7466879474879751,0.019139340210697506
1998-01-20,2.12,0.7514160886839212,0.019139340210697506
1998-01-21,2.09,0.7371640659767196,-0.014252022707201615
1998-01-22,2.1,0.7419373447293773,0.004773278752657812
1998-01-23,2.14,0.7608058290337602,0.018868484304382736
1998-01-26,2.09,0.7371640659767196,-0.023641763057040653
1998-01-27,2.06,0.7227059828014898,-0.014458083175229775
1998-01-28,2.09,0.7371640659767196,0.014458083175229917
1998-01-29,2.07,0.7275486072772777,-0.00961545869944198
1998-01-30,2.09,0.7371640659767196,0.009615458699441973
1998-02-02,2.23,0.8020015854720274,0.06483751949530787
1998-02-03,2.27,0.8197798314933114,0.01777824602128397
1998-02-04,2.23,0.8020015854720274,-0.017778246021283944
1998-02-05,2.31,0.8372475245337022,0.035245939061674884
1998-02-06,2.35,0.8544153281560676,0.017167803622365498
1998-02-09,2.25,0.8109302162163288,-0.04348511193973889
1998-02-10,2.18,0.7793248768009977,-0.0316053394153311
1998-02-11,2.21,0.7929925155296614,0.013667638728663615
1998-02-12,2.2,0.7884573603642703,-0.004535155165391151
1998-02-13,2.22,0.7975071958841882,0.009049835519917856
1998-02-16,2.22,0.7975071958841882,0.009049835519917856
1998-02-17,2.18,0.7793248768009977,0.009049835519917856
1998-02-18,2.19,0.7839015438284094,0.004576667027411673
1998-02-19,2.22,0.7975071958841882,0.013605652055778678
1998-02-20,2.2,0.7884573603642703,-0.009049835519917927
1998-02-23,2.2,0.7884573603642703,0.0
1998-02-24,2.19,0.7839015438284094,-0.004555816535860802
1998-02-25,2.21,0.7929925155296614,0.009090971701252105
1998-02-26,2.28,0.8241754429663494,0.031182927436687845
1998-02-27,2.23,0.8020015854720274,-0.022173857494321967
1998-03-02,2.26,0.8153648132841944,0.013363227812166938
1998-03-03,2.24,0.8064758658669485,-0.008888947417245815
1998-03-04,2.19,0.7839015438284094,-0.022574322038539176
1998-03-05,2.12,0.7514160886839212,-0.03248545514448831
1998-03-06,2.1,0.7419373447293773,-0.00947874395454377
1998-03-09,2.17,0.7747271675523681,0.032789822822990755
1998-03-10,2.25,0.8109302162163288,0.03620304866396064
1998-03-11,2.25,0.8109302162163288,0.0
1998-03-12,2.23,0.8020015854720274,-0.008928630744301431
1998-03-13,2.21,0.7929925155296614,-0.009009069942365968
1998-03-16,2.2,0.7884573603642703,-0.004535155165391151
1998-03-17,2.2,0.7884573603642703,0.0
1998-03-18,2.21,0.7929925155296614,0.0045351551653911425
1998-03-19,2.25,0.8109302162163288,0.01793770068666725
1998-03-20,2.28,0.8241754429663494,0.013245226750020505
1998-03-23,2.33,0.8458682675776092,0.02169282461125997
1998-03-24,2.29,0.8285518175661483,-0.01731645001146093
1998-03-25,2.33,0.8458682675776092,0.017316450011460958
1998-03-26,2.29,0.8285518175661483,-0.01731645001146093
1998-03-27,2.26,0.8153648132841944,-0.013187004281953914
1998-03-30,2.32,0.8415671856782185,0.026202372394024117
1998-03-31,2.34,0.85015092936961,0.008583743691391435
1998-04-01,2.45,0.8960880245566357,0.04593709518702561
1998-04-02,2.43,0.8878912573524571,-0.008196767204178515
1998-04-03,2.51,0.9202827531436925,0.032391495791235285
1998-04-06,2.51,0.9202827531436925,0.0
1998-04-07,2.51,0.9202827531436925,0.0
1998-04-08,2.65,0.9745596399981308,0.054276886854438273
1998-04-09,2.61,0.959350221334602,-0.015209418663528795
1998-04-10,2.61,0.959350221334602,-0.015209418663528795
1998-04-13,2.52,0.9242589015233319,-0.015209418663528795
1998-04-14,2.42,0.883767540168595,-0.04049136135473699
1998-04-15,2.48,0.9082585601768908,0.024491020008295696
1998-04-16,2.48,0.9082585601768908,0.0
1998-04-17,2.4,0.8754687373538999,-0.032789822822990956
1998-04-20,2.4,0.8754687373538999,0.0
1998-04-21,2.46,0.9001613499442714,0.02469261259037163
1998-04-22,2.46,0.9001613499442714,0.0
1998-04-23,2.35,0.8544153281560676,-0.045746021788203806
1998-04-24,2.31,0.8372475245337022,-0.017167803622365446
1998-04-27,2.29,0.8285518175661483,-0.008695706967553932
1998-04-28,2.27,0.8197798314933114,-0.008771986072836994
1998-04-29,2.29,0.8285518175661483,0.008771986072837041
1998-04-30,2.18,0.7793248768009977,-0.04922694076515052
1998-05-01,2.11,0.7466879474879751,-0.03263692931302266
1998-05-04,2.1,0.7419373447293773,-0.004750602758597753
1998-05-05,2.19,0.7839015438284094,0.04196419909903199
1998-05-06,2.12,0.7514160886839212,-0.03248545514448831
1998-05-07,2.16,0.7701082216960737,0.018692133012152546
1998-05-08,2.11,0.7466879474879751,-0.023420274208098613
1998-05-11,2.19,0.7839015438284094,0.03721359634043427
1998-05-12,2.23,0.8020015854720274,0.018100041643617937
1998-05-13,2.24,0.8064758658669485,0.004474280394921107
1998-05-14,2.18,0.7793248768009977,-0.02715098906595086
1998-05-15,2.18,0.7793248768009977,0.0
1998-05-18,2.19,0.7839015438284094,0.004576667027411673
1998-05-19,2.17,0.7747271675523681,-0.00917437627604127
1998-05-20,2.18,0.7793248768009977,0.004597709248629549
1998-05-21,2.11,0.7466879474879751,-0.03263692931302266
1998-05-22,2.02,0.7030975114131134,-0.04359043607486161
1998-05-25,2.02,0.7030975114131134,-0.04359043607486161
1998-05-26,2.1,0.7419373447293773,-0.04359043607486161
1998-05-27,2.1,0.7419373447293773,0.0
1998-05-28,2.04,0.712949807856125,-0.028987536873252298
1998-05-29,2.1,0.7419373447293773,0.028987536873252406
1998-06-01,2.1,0.7419373447293773,0.0
1998-06-02,2.2,0.7884573603642703,0.04652001563489291
1998-06-03,2.13,0.7561219797213337,-0.032335380642936576
1998-06-04,2.04,0.712949807856125,-0.043172171865208664
1998-06-05,2.01,0.6981347220709843,-0.014815085785140812
1998-06-08,2.0,0.6931471805599453,-0.004987541511038939
1998-06-09,2.01,0.6981347220709843,0.004987541511038968
1998-06-10,1.98,0.6830968447064438,-0.015037877364540446
1998-06-11,1.99,0.688134638736401,0.005037794029957081
1998-06-12,2.01,0.6981347220709843,0.010000083334583179
1998-06-15,2.08,0.7323678937132266,0.03423317164224239
1998-06-16,2.1,0.7419373447293773,0.009569451016150672
1998-06-17,2.05,0.7178397931503168,-0.02409755157906064
1998-06-18,2.14,0.7608058290337602,0.042966035883443554
1998-06-19,2.2,0.7884573603642703,0.027651531330510164
1998-06-22,2.35,0.8544153281560676,0.06595796779179737
1998-06-23,2.35,0.8544153281560676,0.0
1998-06-24,2.4,0.8754687373538999,0.021053409197832263
1998-06-25,2.39,0.8712933659434193,-0.0041753714104805105
1998-06-26,2.4,0.8754687373538999,0.004175371410480592
1998-06-29,2.36,0.8586616190375187,-0.01680711831638129
1998-06-30,2.39,0.8712933659434193,0.012631746905900784
1998-07-01,2.46,0.9001613499442714,0.02886798400085205
1998-07-02,2.36,0.8586616190375187,-0.041499730906752734
1998-07-03,2.36,0.8586616190375187,-0.041499730906752734
1998-07-06,2.38,0.8671004876833833,-0.041499730906752734
1998-07-07,2.35,0.8544153281560676,-0.012685159527315687
1998-07-08,2.39,0.8712933659434193,0.01687803778735173
1998-07-09,2.38,0.8671004876833833,-0.004192878260036039
1998-07-10,2.32,0.8415671856782185,-0.025533302005164762
1998-07-13,2.3,0.8329091229351039,-0.008658062743114541
1998-07-14,2.23,0.8020015854720274,-0.030907537463076548
1998-07-15,2.21,0.7929925155296614,-0.009009069942365968
1998-07-16,2.15,0.7654678421395714,-0.027524673390090033
1998-07-17,2.15,0.7654678421395714,0.0
1998-07-20,2.18,0.7793248768009977,0.01385703466142628
1998-07-21,2.09,0.7371640659767196,-0.0421608108242781
1998-07-22,2.0,0.6931471805599453,-0.04401688541677421
1998-07-23,2.0,0.6931471805599453,0.0
1998-07-24,1.97,0.6780335427498971,-0.015113637810048184
1998-07-27,2.0,0.6931471805599453,0.015113637810048106
1998-07-28,1.97,0.6780335427498971,-0.015113637810048184
1998-07-29,1.99,0.688134638736401,0.01010109598650392
1998-07-30,1.95,0.6678293725756554,-0.02030526616074557
1998-07-31,1.85,0.6151856390902335,-0.05264373348542191
1998-08-03,1.84,0.6097655716208943,-0.005420067469339256
1998-08-04,1.9,0.6418538861723947,0.03208831455150045
1998-08-05,1.91,0.6471032420585384,0.005249355886143745
1998-08-06,1.85,0.6151856390902335,-0.031917602968304974
1998-08-07,1.82,0.598836501088704,-0.016349138001529526
1998-08-10,1.87,0.6259384308664954,0.027101929777791394
1998-08-11,1.87,0.6259384308664954,0.0
1998-08-12,1.85,0.6151856390902335,-0.01075279177626185
1998-08-13,1.83,0.6043159668533296,-0.010869672236903879
1998-08-14,1.83,0.6043159668533296,0.0
1998-08-17,1.93,0.6575200029167941,0.05320403606346446
1998-08-18,1.94,0.6626879730752367,0.005167970158442598
1998-08-19,1.96,0.6729444732424258,0.010256500167189061
1998-08-20,1.9,0.6418538861723947,-0.03109058707003112
1998-08-21,1.93,0.6575200029167941,0.015666116744399456
1998-08-24,1.9,0.6418538861723947,-0.015666116744399463
1998-08-25,1.89,0.636576829071551,-0.005277057100843781
1998-08-26,1.83,0.6043159668533296,-0.032260862218221324
1998-08-27,1.76,0.5653138090500605,-0.039002157803269204
1998-08-28,1.66,0.5068176023684519,-0.05849620668160861
1998-08-31,1.61,0.4762341789963717,-0.030583423372080164
1998-09-01,1.84,0.6097655716208943,0.13353139262452257
1998-09-02,1.72,0.5423242908253617,-0.06744128079553265
1998-09-03,1.71,0.5364933705145685,-0.00583092031079321
1998-09-04,1.71,0.5364933705145685,0.0
1998-09-07,1.71,0.5364933705145685,0.0
1998-09-08,1.81,0.5933268452777344,0.0
1998-09-09,1.78,0.5766133643039938,-0.016713480973740667
1998-09-10,1.88,0.6312717768418578,0.05465841253786398
1998-09-11,1.86,0.62057648772511,-0.010695289116747806
1998-09-14,1.86,0.62057648772511,0.0
1998-09-15,1.94,0.6626879730752367,0.04211148535012685
1998-09-16,2.15,0.7654678421395714,0.10277986906433471
1998-09-17,2.12,0.7514160886839212,-0.014051753455650302
1998-09-18,2.27,0.8197798314933114,0.06836374280939016
1998-09-21,2.18,0.7793248768009977,-0.04045495469231364
1998-09-22,2.29,0.8285518175661483,0.04922694076515067
1998-09-23,2.19,0.7839015438284094,-0.04465027373773882
1998-09-24,2.17,0.7747271675523681,-0.00917437627604127
1998-09-25,2.38,0.8671004876833833,0.09237332013101507
1998-09-28,2.23,0.8020015854720274,-0.06509890221135593
1998-09-29,2.06,0.7227059828014898,-0.07929560267053767
1998-09-30,2.22,0.7975071958841882,0.07480121308269834
1998-10-01,2.33,0.8458682675776092,0.04836107169342106
1998-10-02,2.14,0.7608058290337602,-0.08506243854384907
1998-10-05,2.09,0.7371640659767196,-0.023641763057040653
1998-10-06,2.01,0.6981347220709843,-0.03902934390573534
1998-10-07,2.05,0.7178397931503168,0.019705071079332337
1998-10-08,2.02,0.7030975114131134,-0.014742281737203319
1998-10-09,1.8,0.5877866649021191,-0.11531084651099437
1998-10-12,1.75,0.5596157879354227,-0.028170876966696335
1998-10-13,1.7,0.5306282510621704,-0.028987536873252298
1998-10-14,1.8,0.5877866649021191,0.05715841383994862
1998-10-15,1.75,0.5596157879354227,-0.028170876966696335
1998-10-16,1.64,0.494696241836107,-0.06491954609931573
1998-10-19,1.74,0.5538851132264376,0.059188871390330654
1998-10-20,1.95,0.6678293725756554,0.11394425934921769
1998-10-21,2.04,0.712949807856125,0.04512043528046964
1998-10-22,1.95,0.6678293725756554,-0.045120435280469655
1998-10-23,1.84,0.6097655716208943,-0.05806380095476109
1998-10-26,1.92,0.6523251860396901,0.0425596144187959
1998-10-27,1.85,0.6151856390902335,-0.037139546949456655
1998-10-28,1.7,0.5306282510621704,-0.08455738802806312
1998-10-29,2.0,0.6931471805599453,0.16251892949777494
1998-10-30,2.0,0.6931471805599453,0.0
1998-11-02,1.84,0.6097655716208943,-0.08338160893905101
1998-11-03,2.1,0.7419373447293773,0.13217177310848302
1998-11-04,2.11,0.7466879474879751,0.004750602758597799
1998-11-05,2.26,0.8153648132841944,0.06867686579621934
1998-11-06,2.25,0.8109302162163288,-0.004434597067865641
1998-11-09,2.28,0.8241754429663494,0.013245226750020505
